dataset,target,model,perturbation,file,pct,seed,fold,start_time,end_time,test_accuracy@0.5,test_auprc,test_auroc,test_balanced_accuracy@0.5,test_f1@0.5,test_f2@0.5,test_minrp,test_precision@0.5,test_recall@0.5
physionet_2012,unbalanced,grud,unbalanced,physionet_2012_fold_2_unbalanced_20,20,2023,2,2026-03-28 14:14:08,2026-03-28 14:59:29,0.7069569569569569,0.387739632675688,0.7466098589741857,0.6731635575247539,0.4340260995650072,0.5293562838953078,0.4159891598915989,0.3338289962825279,0.6201657458563536
physionet_2012,unbalanced,grud,unbalanced,physionet_2012_fold_2_unbalanced_4,4,2023,2,2026-03-28 13:56:34,2026-03-28 14:52:36,0.9669669669669668,0.0978293194799267,0.7477296254470167,0.5,0.0,0.0,0.144927536231884,0.0,0.0
physionet_2012,unbalanced,grud,unbalanced,physionet_2012_fold_2_unbalanced_9,9,2023,2,2026-03-28 14:07:28,2026-03-28 15:11:35,0.8628628628628628,0.2157914045877193,0.7576222669309742,0.6310634190360662,0.2770448548812665,0.321297429620563,0.2910958904109589,0.2253218884120171,0.3595890410958904
physionet_2012,unbalanced,grud,unbalanced,physionet_2012_fold_2_unbalanced_5,5,2023,2,2026-03-28 14:01:00,2026-03-28 14:51:03,0.9604604604604604,0.1290606810944482,0.7538172593380374,0.5029242288746241,0.0125,0.0079239302694136,0.1987577639751552,0.3333333333333333,0.0063694267515923
physionet_2012,unbalanced,grud,unbalanced,physionet_2012_fold_1_unbalanced_6,6,2023,1,2026-03-28 13:15:02,2026-03-28 14:20:27,0.9306806806806808,0.182022475883105,0.7524277211191848,0.5317290416300318,0.1206349206349206,0.0869963369963369,0.22007722007722,0.3392857142857143,0.0733590733590733
physionet_2012,unbalanced,grud,unbalanced,physionet_2012_fold_1_unbalanced_20,20,2023,1,2026-03-28 13:28:54,2026-03-28 14:13:46,0.7014514514514515,0.402320355092743,0.7463460556228781,0.6741991567435479,0.4499769479022591,0.5429461504227859,0.4184852374839538,0.3500717360114778,0.6296774193548387
physionet_2012,unbalanced,grud,unbalanced,physionet_2012_fold_1_unbalanced_9,9,2023,1,2026-03-28 13:21:49,2026-03-28 14:17:28,0.836086086086086,0.2630089375125763,0.7644799870694721,0.649747266956624,0.325437693099897,0.3763696998570748,0.2967581047381546,0.2655462184873949,0.4202127659574468
physionet_2012,unbalanced,grud,unbalanced,physionet_2012_fold_1_unbalanced_10,10,2023,1,2026-03-28 13:26:33,2026-03-28 14:19:57,0.8170670670670671,0.264515743105948,0.7576519340807113,0.6535251176640092,0.3324200913242009,0.393428447903156,0.2965686274509804,0.2641509433962264,0.4482758620689655
physionet_2012,unbalanced,grud,unbalanced,physionet_2012_fold_1_unbalanced_8,8,2023,1,2026-03-28 13:21:10,2026-03-28 14:23:34,0.8621121121121121,0.2452515116973782,0.7646877149188721,0.6270154614228585,0.2998729351969504,0.3243540406816932,0.2755102040816326,0.2663656884875846,0.3430232558139535
physionet_2012,unbalanced,grud,unbalanced,physionet_2012_fold_1_unbalanced_40,40,2023,1,2026-03-28 13:32:16,2026-03-28 14:36:17,0.6846846846846847,0.6065508898914862,0.7410762568220342,0.6834830124434543,0.6172539489671932,0.6527046126172427,0.5893687707641196,0.566016713091922,0.678690714762859
